item_id,average_pct_change_2023
1243,0.0
1244,0.0
1245,0.0
1248,0.0
1256,0.0
1259,0.0
1260,0.0
1262,0.0
1263,0.0
1271,0.0
1273,0.0
1281,0.0
1284,0.0
1285,0.0
1291,0.0
1292,0.0
1294,0.0
1295,0.0
1297,0.0
1298,0.0
1301,0.0
1306,0.0
1307,0.0
1312,0.0
1314,0.0
1326,0.0
1330,0.0
1333,0.0
1338,0.0
1350,0.0
1351,0.0
1352,0.0
1357,0.0
1360,0.0
1368,0.0
1371,0.0
1373,0.0
1378,0.0
1383,0.0
1389,0.0
1391,0.0
1394,0.0
1398,0.0
1400,0.0
1402,0.0
1404,0.0
1407,0.0
1409,0.0
1411,0.0
1412,0.0
1416,0.0
1420,0.0
1421,0.0
1428,0.0
1432,0.0
1436,0.0
1437,0.0
1440,0.0
1447,0.0
1449,0.0
1450,0.0
1454,0.0
1455,0.0
1458,0.0
1461,0.0
1469,0.0
1474,0.0
1478,0.0
1479,0.0
1487,0.0
1488,0.0
1489,0.0
1491,0.0
1492,0.0
1495,0.0
1500,0.0
1503,0.0
1505,0.0
1512,0.0
1516,0.0
1520,0.0
1527,0.0
1533,0.0
1534,0.0
1538,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1546,0.0
1547,0.0
1549,0.0
1551,0.0
1552,0.0
1553,0.0
1555,0.0
1564,0.0
1565,0.0
1566,0.0
1567,0.0
1571,0.0
1574,0.0
1575,0.0
1576,0.0
1581,0.0
1588,0.0
1592,0.0
1594,0.0
1595,0.0
1599,0.0
1601,0.0
1602,0.0
1604,0.0
1605,0.0
1607,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,0.0
1617,0.0
1619,0.0
1622,0.0
1623,0.0
1633,0.0
1639,0.0
1643,0.0
1645,0.0
1646,0.0
1647,0.0
1651,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1660,0.0
1661,0.0
1668,0.0
1671,0.0
1674,0.0
1679,0.0
1680,0.0
1681,0.0
1692,0.0
1693,0.0
1695,0.0
1700,0.0
1702,0.0
1703,0.0
1708,0.0
1710,0.0
1714,0.0
1718,0.0
1722,0.0
1723,0.0
1737,0.0
1739,0.0
1740,0.0
1741,0.0
1746,0.0
1749,0.0
1754,0.0
1759,0.0
1763,0.0
1770,0.0
1772,0.0
1781,0.0
1833,0.0
1836,0.0
