item_id,description,description_2,group_description,date,quantity,unit_sale_price (CLP),total (CLP),client_id
1856,botella de agua con contenedor de comida,hogar-transporte,accesorio,2022-09-15,2,9990.0,19980.0,78.0
1706,pro plan adulto optihealth r/m 15 kg,adultos,alimento,2022-02-24,1,49500.0,49500.0,3087.0
1788,royal canin adulto mini adult 7,,,2022-03-07,2,42990.0,85980.0,297.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2022-08-03,1,44990.0,44990.0,2629.0
1293,pro plan adulto carne pouch 100 gr,humedo,alimento,2022-12-23,1,2530.0,2530.0,1468.0
629,eukanuba adulto large breed 15 kg,adultos,alimento,2022-05-24,2,82410.0,164820.0,1681.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2022-05-23,1,62990.0,62990.0,3491.0
916,eukanuba adulto medium 13.6 kg,adultos,alimento,2022-05-02,3,67930.0,203790.0,3225.0
1379,afp green rush p-b-t,juguetes,accesorios,2022-05-31,1,5590.0,5590.0,14.0
220,l.w. bebedero hermetico 100 ml,bebederos,accesorios,2022-12-31,1,5290.0,5290.0,450.0
1792,royal canin alimento húmedo perro adulto,humedo,alimento,2022-03-31,1,8990.0,8990.0,2396.0
493,capa polar chiporro t/4 cata pets,ropa,accesorios,2022-08-31,1,12590.0,12590.0,3938.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2022-05-29,1,62990.0,62990.0,
1846,arnes y correa anti-tirones,ropa,accesorio,2022-10-06,1,18990.0,18990.0,1627.0
1773,pro plan reduced calorie cat 3kg ar,adultos,alimento,2022-05-28,1,36370.0,36370.0,491.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2022-11-13,1,68990.0,68990.0,2504.0
1795,wanpy soft duck jerky stripos,snack,alimento,2022-11-12,2,4990.0,9980.0,4621.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2022-03-06,1,29990.0,29990.0,5001.0
1493,acana homestead harvest gato 1,,,2022-07-21,2,23020.0,46040.0,1890.0
881,bravery salmon adult cat sterilized 2 kg,adultos,alimento,2022-07-23,1,18990.0,18990.0,2271.0
591,zd midnight h-harness medium,paseo,accesorios,2022-12-31,1,16900.0,16900.0,2852.0
1822,superpet perro adulto,suplementos,medicamento,2022-03-08,1,6990.0,6990.0,1282.0
1412,zeedog chroma adjustable air mesh harness small,paseo,accesorios,2022-12-31,1,19300.0,19300.0,3234.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2022-08-17,1,29990.0,29990.0,993.0
632,rostrum susp. oral 20 ml,antibiotico,medicamentos,2022-05-31,1,6390.0,6390.0,2800.0
1382,pro plan adult cat 7,,,2022-09-24,1,60460.0,60460.0,3033.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2022-06-06,1,54990.0,54990.0,56.0
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2022-01-05,1,24990.0,24990.0,2286.0
1845,capa impermeable azul,ropa,accesorio,2022-05-06,1,22990.0,22990.0,3818.0
520,bravery lamb mini adulto small breed 7 kg,adultos,alimento,2022-02-01,1,43990.0,43990.0,1873.0
1085,pro plan sensitive cat 3kg ar,adultos,alimento,2022-06-17,1,36370.0,36370.0,5171.0
246,bravery iberian pork adult large/medium breeds 12 kg,adultos,alimento,2022-09-23,1,56990.0,56990.0,4181.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-10-30,1,35990.0,35990.0,1917.0
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2022-05-31,1,24990.0,24990.0,4674.0
52,collar isabelino 40 cm nº(7),higiene,medicamentos,2022-07-31,1,17990.0,17990.0,1296.0
800,transimed x 15 ml,otico,medicamentos,2022-11-30,1,12770.0,12770.0,223.0
1796,dingo dental stick huesitos ,snack,alimento,2022-05-25,1,11990.0,11990.0,2405.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2022-06-30,1,56990.0,56990.0,3264.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2022-11-06,1,24990.0,24990.0,206.0
1842,chaqueta chiporro verde ,ropa,accesorio,2022-02-24,1,16990.0,16990.0,4460.0
1792,royal canin alimento húmedo perro adulto,humedo,alimento,2022-11-30,1,8990.0,8990.0,2846.0
1135,royal canin gastrointestinal feline 2 kg,adultos,alimento,2022-06-30,3,17090.0,51270.0,1658.0
1797,little jacs snack,snack,alimento,2022-11-15,1,5990.0,5990.0,1356.0
1820,simparica antiparasitario 80 mg,antiparasitarios,medicamento,2022-08-12,2,15990.0,31980.0,57.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2022-03-26,3,24990.0,74970.0,1838.0
82,naxpet suspencion 0,,,2022-07-31,1,6700.0,6700.0,4562.0
1318,proplan veterinarydiets cnne nc 6x2kg ar,adultos,alimento,2022-10-01,1,28990.0,28990.0,4747.0
1801,bravery lomo de atún y zanahoria,adultos,alimento,2022-03-05,2,2990.0,5980.0,4131.0
1832,alfombrilla de entrenamiento de cesped,higiene,accesorio,2022-02-28,1,49990.0,49990.0,
1800,bravery chicken adult cat,adultos,alimento,2022-01-14,1,35990.0,35990.0,709.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2022-08-31,1,68990.0,68990.0,563.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2022-10-19,1,24990.0,24990.0,346.0
1439,bravery iberian pork mini adult small breeds 2 kg,adultos,alimento,2022-04-27,2,16990.0,33980.0,1011.0
1786,nath adulto maxi sabor pollo y arroz integral,adultos,alimento,2022-05-14,1,19990.0,19990.0,4521.0
335,zeus collar ajustable  m  grafito,paseo,accesorios,2022-03-31,1,5290.0,5290.0,4651.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2022-07-03,1,24990.0,24990.0,209.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2022-05-31,1,44990.0,44990.0,3865.0
1827,hueso masticable con textura,juguetes,accesorio,2022-08-29,2,17990.0,35980.0,4371.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2022-11-12,1,24990.0,24990.0,
1476,bravery chicken adult cat 7 kg,adultos,alimento,2022-09-10,1,44990.0,44990.0,996.0
1826,rodillo quitapelos y pelusas,higiene,accesorio,2022-01-17,1,4990.0,4990.0,4401.0
1058,brit care cat sterilized urinary 2kg,adultos,alimento,2022-02-06,1,18990.0,18990.0,4290.0
1827,hueso masticable con textura,juguetes,accesorio,2022-06-11,1,17990.0,17990.0,1568.0
14,pro plan sensitive skin m/l 3kg ar,adultos,alimento,2022-07-27,1,30830.0,30830.0,464.0
1800,bravery chicken adult cat,adultos,alimento,2022-10-21,1,35990.0,35990.0,4558.0
1590,brit care cat kitten fillets in gravy with tender turkey 85 ,humedo,alimento,2022-08-24,1,2200.0,2200.0,1606.0
1811,superpet gato omega,suplementos,medicamento,2022-03-26,2,7990.0,15980.0,4391.0
545,nutram ideal solution support indoor cat food 1.13kg,adultos,alimento,2022-07-11,3,21930.0,65790.0,5178.0
1866,alimento loros granulado 1kg,adultos,alimento,2022-04-30,1,16990.0,16990.0,2846.0
1773,pro plan reduced calorie cat 3kg ar,adultos,alimento,2022-11-28,1,36370.0,36370.0,3078.0
374,pro plan gatos adulto salmon pouch 85,humedo,alimento,2022-06-11,2,2330.0,4660.0,1519.0
1618,bravery chicken adult cat sterilized 2 kg,adultos,alimento,2022-10-16,1,17990.0,17990.0,3200.0
1498,bravery salmon mini adult small breeds 2 kg,adultos,alimento,2022-07-04,1,18990.0,18990.0,469.0
1788,royal canin adulto mini adult 7,,,2022-05-20,1,42990.0,42990.0,
627,royal canin mini adulto pouch 85 gr,humedo,alimento,2022-01-30,2,2040.0,4080.0,1022.0
1805,bowl de plástico,comederos,accesorio,2022-10-22,1,3990.0,3990.0,43.0
369,brit care cat grain-free senior weight control 2 kg,adultos,alimento,2022-11-27,4,17990.0,71960.0,4077.0
1821,mebermic,antiparasitarios,medicamento,2022-10-15,1,2990.0,2990.0,5126.0
916,eukanuba adulto medium 13.6 kg,adultos,alimento,2022-06-05,2,67930.0,135860.0,1869.0
1178,revolution perro 20-40 kg,ant. ext.,medicamentos,2022-02-28,1,28990.0,28990.0,2616.0
257,brit care cat grain-free senior weight control 7 kg,adultos,alimento,2022-07-03,1,55990.0,55990.0,4438.0
1821,mebermic,antiparasitarios,medicamento,2022-10-18,2,2990.0,5980.0,3004.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2022-07-22,1,44990.0,44990.0,1854.0
1476,bravery chicken adult cat 7 kg,adultos,alimento,2022-05-16,1,44990.0,44990.0,2630.0
1796,dingo dental stick huesitos ,snack,alimento,2022-05-31,1,11990.0,11990.0,3224.0
930,acana wild atlantic gato 1,,,2022-12-31,2,26490.0,52980.0,3119.0
1788,royal canin adulto mini adult 7,,,2022-04-26,1,42990.0,42990.0,
1819,simparica antiparasitario 40 mg,antiparasitarios,medicamento,2022-09-10,1,10990.0,10990.0,4989.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2022-05-06,1,44990.0,44990.0,4097.0
1786,nath adulto maxi sabor pollo y arroz integral,adultos,alimento,2022-11-17,1,19990.0,19990.0,752.0
1832,alfombrilla de entrenamiento de cesped,higiene,accesorio,2022-01-06,1,49990.0,49990.0,
1846,arnes y correa anti-tirones,ropa,accesorio,2022-02-03,3,18990.0,56970.0,2167.0
1811,superpet gato omega,suplementos,medicamento,2022-01-05,2,7990.0,15980.0,4391.0
1861,small bird diet 1 kg,adultos,alimento,2022-04-30,1,19990.0,19990.0,2296.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2022-03-07,1,24990.0,24990.0,5173.0
1794,proplan adulto latas,humedo,alimento,2022-08-31,1,4690.0,4690.0,1372.0
1218,advantix 25-40 kg,ant. ext.,medicamentos,2022-08-31,1,14920.0,14920.0,1402.0
1820,simparica antiparasitario 80 mg,antiparasitarios,medicamento,2022-06-09,1,15990.0,15990.0,240.0
1813,caña con pompones,juguetes,accesorio,2022-02-10,3,3990.0,11970.0,388.0
1812,kong wobbler cat small,juguetes,accesorio,2022-07-11,1,18990.0,18990.0,2287.0
165,pro plan adult medium breed 3kg ar,adultos,alimento,2022-12-18,1,28480.0,28480.0,2383.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2022-09-14,1,29990.0,29990.0,1179.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2022-05-09,1,62990.0,62990.0,735.0
1533,espuma seca canish 160 ml,higiene,medicamentos,2022-09-30,1,5120.0,5120.0,2068.0
1812,kong wobbler cat small,juguetes,accesorio,2022-12-22,1,18990.0,18990.0,734.0
1787,nath puppy maxi sabor pollo y arroz integral,cachorro,alimento,2022-08-26,1,24990.0,24990.0,298.0
746,pro plan adult cat 1kg ar,adultos,alimento,2022-06-30,1,13900.0,13900.0,2525.0
1825,poo bolsas compostables 60 u,higiene,accesorio,2022-09-10,1,6990.0,6990.0,2170.0
1293,pro plan adulto carne pouch 100 gr,humedo,alimento,2022-02-21,1,2530.0,2530.0,2643.0
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2022-11-21,1,24990.0,24990.0,3575.0
676,pro plan active mind 7+ sml brd 3kg ar,adultos,alimento,2022-05-07,1,30830.0,30830.0,550.0
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2022-10-15,1,24990.0,24990.0,4424.0
1819,simparica antiparasitario 40 mg,antiparasitarios,medicamento,2022-12-20,1,10990.0,10990.0,2768.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-11-16,1,35990.0,35990.0,216.0
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2022-09-20,1,24990.0,24990.0,4424.0
1841,parka premium perro con chiporro,ropa,accesorio,2022-07-30,2,31990.0,63980.0,1095.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2022-05-11,1,29990.0,29990.0,493.0
212,royal canin renal canine 1.5 kg,adultos,alimento,2022-05-09,1,17780.0,17780.0,3725.0
1854,churu premio cremoso natural para perro,adultos,alimento,2022-01-23,2,3990.0,7980.0,2526.0
534,belcando búfalo de agua 400 gr,humedo,alimento,2022-11-25,1,5590.0,5590.0,4996.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2022-06-18,2,62990.0,125980.0,
1800,bravery chicken adult cat,adultos,alimento,2022-09-30,1,35990.0,35990.0,2000.0
1827,hueso masticable con textura,juguetes,accesorio,2022-01-14,1,17990.0,17990.0,2849.0
1831,squeaky bounce ball large,juguetes,accesorio,2022-06-22,1,25990.0,25990.0,720.0
607,bravery salmon adult cat 2 kg,adultos,alimento,2022-07-01,1,16990.0,16990.0,3763.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2022-12-31,1,54990.0,54990.0,4443.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-11-10,2,35990.0,71980.0,927.0
1556,amity sp low grain salmon adult 4 kg,adultos,alimento,2022-04-30,1,18990.0,18990.0,1185.0
32,royal canin hairball care 1.5 kg,adultos,alimento,2022-04-21,1,21570.0,21570.0,5185.0
1309,yorkshire pouch 12x85g,humedo,alimento,2022-10-17,1,2330.0,2330.0,3205.0
771,zd fatboy ruff leash large,paseo,accesorios,2022-06-30,1,23900.0,23900.0,2109.0
1688,monge maxi adult chicken de 12 kg,adultos,alimento,2022-02-15,1,54390.0,54390.0,4394.0
1789,salvaje adulto con pollo 15 kg,adultos,alimento,2022-03-17,1,31990.0,31990.0,1568.0
861,acana freshwater fish - perro 2,adultos,alimento,2022-07-14,1,21180.0,21180.0,1234.0
1808,pet woow dispensador de alimento,comederos,accesorio,2022-09-29,1,159990.0,159990.0,2009.0
1854,churu premio cremoso natural para perro,adultos,alimento,2022-01-04,2,3990.0,7980.0,1415.0
1842,chaqueta chiporro verde ,ropa,accesorio,2022-02-26,1,16990.0,16990.0,604.0
1822,superpet perro adulto,suplementos,medicamento,2022-10-19,1,6990.0,6990.0,1213.0
1821,mebermic,antiparasitarios,medicamento,2022-04-12,1,2990.0,2990.0,1083.0
1811,superpet gato omega,suplementos,medicamento,2022-06-16,1,7990.0,7990.0,3924.0
1844,polerón con gorro verde,ropa,accesorio,2022-03-27,1,19990.0,19990.0,931.0
1847,juguete limpieza dental doble,juguetes,accesorio,2022-09-12,1,8990.0,8990.0,658.0
41,brit care adult small breed l&r 7,,,2022-02-07,1,45290.0,45290.0,4254.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2022-02-06,1,29990.0,29990.0,1534.0
201,zeedog gotham cat collar,paseo,accesorios,2022-01-31,1,4880.0,4880.0,1101.0
1826,rodillo quitapelos y pelusas,higiene,accesorio,2022-11-24,1,4990.0,4990.0,4646.0
1688,monge maxi adult chicken de 12 kg,adultos,alimento,2022-02-18,3,54390.0,163170.0,1077.0
561,wanpy soft duck jerky stripos,snack,alimento,2022-12-27,1,4990.0,4990.0,2570.0
1800,bravery chicken adult cat,adultos,alimento,2022-06-29,1,35990.0,35990.0,2425.0
1800,bravery chicken adult cat,adultos,alimento,2022-02-09,1,35990.0,35990.0,3422.0
1825,poo bolsas compostables 60 u,higiene,accesorio,2022-10-16,1,6990.0,6990.0,4494.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-01-05,1,35990.0,35990.0,
1818,puzzle twister nivel 3,juguetes,accesorio,2022-04-24,1,35990.0,35990.0,
1815,dog arnés negro,paseo,accesorio,2022-08-06,2,21990.0,43980.0,2597.0
346,pro plan  perro  reduce calor. optilife 3 kilo,adultos,alimento,2022-01-19,1,17490.0,17490.0,3251.0
1788,royal canin adulto mini adult 7,,,2022-07-14,1,42990.0,42990.0,
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2022-07-31,1,54990.0,54990.0,2002.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2022-02-19,1,29990.0,29990.0,3162.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-05-28,1,35990.0,35990.0,1773.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2022-07-07,1,29990.0,29990.0,993.0
445,big round aluminum light blue (my family),placas identificacion,accesorios,2022-11-30,1,7130.0,7130.0,1189.0
1854,churu premio cremoso natural para perro,adultos,alimento,2022-08-26,1,3990.0,3990.0,1914.0
1796,dingo dental stick huesitos ,snack,alimento,2022-08-31,1,11990.0,11990.0,2676.0
1811,superpet gato omega,suplementos,medicamento,2022-01-16,1,7990.0,7990.0,3649.0
1628,obt-td. sen&wm s.bites - chicken (2,,,2022-06-07,1,21900.0,21900.0,5187.0
1821,mebermic,antiparasitarios,medicamento,2022-08-17,3,2990.0,8970.0,1685.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2022-01-17,1,68990.0,68990.0,1632.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2022-11-11,1,24990.0,24990.0,
1344,sierra mountain 2 kg.,adultos,alimento,2022-06-22,1,18290.0,18290.0,4507.0
1843,polerón con gorro rosado,ropa,accesorio,2022-11-26,1,18990.0,18990.0,1016.0
1794,proplan adulto latas,humedo,alimento,2022-02-14,1,4690.0,4690.0,534.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2022-11-18,1,44990.0,44990.0,3101.0
1069,pro plan sterilized cat 1kg ar,adultos,alimento,2022-03-07,1,13440.0,13440.0,1182.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2022-04-03,2,62990.0,125980.0,105.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2022-04-02,2,24990.0,49980.0,1557.0
1813,caña con pompones,juguetes,accesorio,2022-09-29,1,3990.0,3990.0,3133.0
746,pro plan adult cat 1kg ar,adultos,alimento,2022-05-19,1,13900.0,13900.0,2424.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2022-11-29,1,62990.0,62990.0,1590.0
1801,bravery lomo de atún y zanahoria,adultos,alimento,2022-12-01,1,2990.0,2990.0,3739.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-06-13,1,35990.0,35990.0,1917.0
1800,bravery chicken adult cat,adultos,alimento,2022-05-31,1,35990.0,35990.0,563.0
1793,bravery atún y vegetales alimento húmedo,humedo,alimento,2022-09-24,1,1990.0,1990.0,1318.0
1786,nath adulto maxi sabor pollo y arroz integral,adultos,alimento,2022-11-03,1,19990.0,19990.0,537.0
1822,superpet perro adulto,suplementos,medicamento,2022-02-06,1,6990.0,6990.0,1647.0
1831,squeaky bounce ball large,juguetes,accesorio,2022-07-03,1,25990.0,25990.0,4506.0
62,nath puppy maxi sabor pollo y arroz integral,cachorro,alimento,2022-11-10,1,24990.0,24990.0,895.0
897,nexgard 68mg x 1 tab.masticable 10-25k,ant. ext.,medicamentos,2022-11-30,1,13290.0,13290.0,1117.0
1861,small bird diet 1 kg,adultos,alimento,2022-06-30,1,19990.0,19990.0,3234.0
41,brit care adult small breed l&r 7,,,2022-01-21,1,45290.0,45290.0,4254.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2022-11-25,1,62990.0,62990.0,
1854,churu premio cremoso natural para perro,adultos,alimento,2022-10-02,2,3990.0,7980.0,1041.0
374,pro plan gatos adulto salmon pouch 85,humedo,alimento,2022-02-26,1,2330.0,2330.0,2933.0
1791,belcando búfalo de agua 400 gr,humedo,alimento,2022-06-24,1,5590.0,5590.0,1963.0
1696,monge senior chicken 1,,,2022-03-05,1,16320.0,16320.0,4937.0
1827,hueso masticable con textura,juguetes,accesorio,2022-12-17,2,17990.0,35980.0,2284.0
1812,kong wobbler cat small,juguetes,accesorio,2022-02-11,1,18990.0,18990.0,662.0
212,royal canin renal canine 1.5 kg,adultos,alimento,2022-06-22,2,17780.0,35560.0,1533.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2022-09-30,1,56990.0,56990.0,4780.0
1800,bravery chicken adult cat,adultos,alimento,2022-02-11,1,35990.0,35990.0,4879.0
1629,afp modern cat candy,juguetes,accesorios,2022-08-31,1,4290.0,4290.0,378.0
964,gastrointestinal cat pouch 85 gr,humedo,alimento,2022-10-18,1,1900.0,1900.0,3707.0
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2022-11-30,1,24990.0,24990.0,4412.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-03-02,1,35990.0,35990.0,2966.0
1827,hueso masticable con textura,juguetes,accesorio,2022-09-15,1,17990.0,17990.0,4454.0
1830,dispensador small,juguetes,accesorio,2022-02-12,1,6990.0,6990.0,4503.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2022-01-12,1,24990.0,24990.0,1526.0
205,royal canin fhn light -17%,weight control,alimento,2022-11-17,1,20470.0,20470.0,2841.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-05-25,1,35990.0,35990.0,
1828,kong extreme dental con cuerda,juguetes,accesorio,2022-03-22,1,24990.0,24990.0,
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2022-09-21,1,62990.0,62990.0,2673.0
165,pro plan adult medium breed 3kg ar,adultos,alimento,2022-09-15,1,28480.0,28480.0,548.0
1768,cerenia comp. 24 mg.,digestivo,medicamentos,2022-11-30,1,18820.0,18820.0,308.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2022-03-31,1,29990.0,29990.0,22.0
1715,nexgard x 3 tab. 4 a 10k ,ant. ext.,medicamentos,2022-06-30,1,30990.0,30990.0,1856.0
1867,living world alimento seco cuy,adultos,alimento,2022-07-31,1,15990.0,15990.0,1096.0
425,royal canin feline urinary care 1.5 kg,medicados,alimento,2022-12-16,1,21570.0,21570.0,4470.0
1272,brit care duck endurance 12 kg,adultos,alimento,2022-07-31,1,50900.0,50900.0,1263.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2022-10-22,1,44990.0,44990.0,899.0
1529,bravery salmon adult cat sterilized 7 kg,adultos,alimento,2022-12-30,1,49990.0,49990.0,1772.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2022-02-01,3,56990.0,170970.0,
1166,royal can  vet cat  young female  s/o 3.5 kilo,adultos,alimento,2022-09-04,2,42480.0,84960.0,57.0
1821,mebermic,antiparasitarios,medicamento,2022-06-05,1,2990.0,2990.0,4146.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2022-02-21,1,24990.0,24990.0,
1791,belcando búfalo de agua 400 gr,humedo,alimento,2022-07-23,1,5590.0,5590.0,2929.0
1820,simparica antiparasitario 80 mg,antiparasitarios,medicamento,2022-11-11,1,15990.0,15990.0,571.0
1309,yorkshire pouch 12x85g,humedo,alimento,2022-02-06,1,2330.0,2330.0,3619.0
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2022-08-25,1,24990.0,24990.0,4424.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2022-11-27,1,56990.0,56990.0,
1403,brit care cat grain-free sterilized sensitive 7 kg,adultos,alimento,2022-12-15,2,55990.0,111980.0,4601.0
1797,little jacs snack,snack,alimento,2022-01-05,2,5990.0,11980.0,4398.0
1791,belcando búfalo de agua 400 gr,humedo,alimento,2022-04-03,1,5590.0,5590.0,2660.0
1825,poo bolsas compostables 60 u,higiene,accesorio,2022-12-23,1,6990.0,6990.0,2219.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2022-08-31,1,56990.0,56990.0,1726.0
1069,pro plan sterilized cat 1kg ar,adultos,alimento,2022-12-07,1,13440.0,13440.0,1413.0
212,royal canin renal canine 1.5 kg,adultos,alimento,2022-08-02,1,17780.0,17780.0,451.0
1557,brit care cat kitten tuna fillets 70grs,humedo,alimento,2022-06-12,1,1900.0,1900.0,278.0
938,kitten instinctive 165grsx6un,lata,alimento,2022-09-08,1,2770.0,2770.0,1899.0
1800,bravery chicken adult cat,adultos,alimento,2022-09-05,1,35990.0,35990.0,113.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-10-18,2,35990.0,71980.0,
693,royal canin medium adulto pouch 140 gr,humedo,alimento,2022-09-24,1,1940.0,1940.0,5036.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2022-05-26,1,24990.0,24990.0,
1788,royal canin adulto mini adult 7,,,2022-08-11,1,42990.0,42990.0,3316.0
1801,bravery lomo de atún y zanahoria,adultos,alimento,2022-03-31,1,2990.0,2990.0,450.0
1830,dispensador small,juguetes,accesorio,2022-09-07,1,6990.0,6990.0,385.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2022-03-31,1,62990.0,62990.0,3938.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-07-08,1,35990.0,35990.0,
1795,wanpy soft duck jerky stripos,snack,alimento,2022-12-31,1,4990.0,4990.0,14.0
861,acana freshwater fish - perro 2,adultos,alimento,2022-12-03,2,21180.0,42360.0,4611.0
1795,wanpy soft duck jerky stripos,snack,alimento,2022-01-31,1,4990.0,4990.0,223.0
1813,caña con pompones,juguetes,accesorio,2022-03-10,1,3990.0,3990.0,540.0
810,pro plan adult small breed 3kg ar,adultos,alimento,2022-05-31,1,29550.0,29550.0,1972.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2022-12-06,2,56990.0,113980.0,2381.0
19,brit pate & meat duck 800 gr,latas,alimento,2022-10-13,2,6500.0,13000.0,3437.0
1166,royal can  vet cat  young female  s/o 3.5 kilo,adultos,alimento,2022-06-23,1,42480.0,42480.0,2225.0
1504,fancy feast terrine pavo 85 g,latas,alimento,2022-03-30,1,900.0,900.0,839.0
1788,royal canin adulto mini adult 7,,,2022-01-31,1,42990.0,42990.0,4429.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-06-06,2,35990.0,71980.0,4035.0
1069,pro plan sterilized cat 1kg ar,adultos,alimento,2022-11-15,1,13440.0,13440.0,3786.0
1812,kong wobbler cat small,juguetes,accesorio,2022-05-14,1,18990.0,18990.0,1285.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2022-04-25,1,68990.0,68990.0,947.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2022-07-31,1,44990.0,44990.0,1189.0
1138,brit care cat fillets in gravy turkey & savory salmon 85 g,humedo,alimento,2022-02-04,1,2200.0,2200.0,3547.0
1867,living world alimento seco cuy,adultos,alimento,2022-01-31,1,15990.0,15990.0,3224.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2022-10-02,1,29990.0,29990.0,2154.0
1792,royal canin alimento húmedo perro adulto,humedo,alimento,2022-05-31,1,8990.0,8990.0,2296.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-06-11,3,35990.0,107970.0,3433.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2022-10-04,2,62990.0,125980.0,2427.0
1800,bravery chicken adult cat,adultos,alimento,2022-02-22,1,35990.0,35990.0,709.0
1792,royal canin alimento húmedo perro adulto,humedo,alimento,2022-04-03,1,8990.0,8990.0,3188.0
1818,puzzle twister nivel 3,juguetes,accesorio,2022-06-17,1,35990.0,35990.0,2538.0
1293,pro plan adulto carne pouch 100 gr,humedo,alimento,2022-08-08,2,2530.0,5060.0,5151.0
1801,bravery lomo de atún y zanahoria,adultos,alimento,2022-11-30,1,2990.0,2990.0,3067.0
561,wanpy soft duck jerky stripos,snack,alimento,2022-08-03,1,4990.0,4990.0,3717.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2022-01-25,1,24990.0,24990.0,1318.0
1618,bravery chicken adult cat sterilized 2 kg,adultos,alimento,2022-05-08,1,17990.0,17990.0,3128.0
1832,alfombrilla de entrenamiento de cesped,higiene,accesorio,2022-12-31,1,49990.0,49990.0,1501.0
1832,alfombrilla de entrenamiento de cesped,higiene,accesorio,2022-06-20,1,49990.0,49990.0,
1802,zeecat phantom collar,paseo,accesorio,2022-06-22,1,4990.0,4990.0,785.0
1794,proplan adulto latas,humedo,alimento,2022-04-22,2,4690.0,9380.0,562.0
810,pro plan adult small breed 3kg ar,adultos,alimento,2022-11-06,1,29550.0,29550.0,4557.0
