item_id,description,description_2,group_description,date,quantity,unit_sale_price (CLP),total (CLP),client_id
1811,superpet gato omega,suplementos,medicamento,2020-12-21,1,7990.0,7990.0,2482.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2020-09-16,1,44990.0,44990.0,2340.0
1813,caña con pompones,juguetes,accesorio,2020-03-23,1,3990.0,3990.0,5008.0
1734,bravery atún y vegetales alimento húmedo,humedo,alimento,2020-09-05,1,1990.0,1990.0,4686.0
1823,siguimarina,suplementos,medicamento,2020-06-27,1,20990.0,20990.0,4305.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2020-06-30,1,68990.0,68990.0,295.0
1819,simparica antiparasitario 40 mg,antiparasitarios,medicamento,2020-03-04,2,10990.0,21980.0,677.0
1830,dispensador small,juguetes,accesorio,2020-03-15,1,6990.0,6990.0,4901.0
1792,royal canin alimento húmedo perro adulto,humedo,alimento,2020-02-29,1,8990.0,8990.0,946.0
1796,dingo dental stick huesitos ,snack,alimento,2020-11-30,1,11990.0,11990.0,3865.0
1392,acana classic prairie poultry 2 kg,adultos,alimento,2020-06-24,1,17540.0,17540.0,552.0
1792,royal canin alimento húmedo perro adulto,humedo,alimento,2020-03-31,1,8990.0,8990.0,496.0
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2020-05-31,1,24990.0,24990.0,2296.0
1717,royal canin mini puppy pouch 85 gr,humedo,alimento,2020-11-14,3,2330.0,6990.0,1673.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2020-03-31,1,29990.0,29990.0,947.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2020-05-22,1,62990.0,62990.0,
1843,polerón con gorro rosado,ropa,accesorio,2020-03-13,1,18990.0,18990.0,745.0
1813,caña con pompones,juguetes,accesorio,2020-10-09,2,3990.0,7980.0,1587.0
1252,obt-td. adult s.bites - chicken (5,,,2020-11-25,1,39901.0,39901.0,3168.0
561,wanpy soft duck jerky stripos,snack,alimento,2020-03-05,1,4990.0,4990.0,2052.0
1801,bravery lomo de atún y zanahoria,adultos,alimento,2020-12-31,1,2990.0,2990.0,410.0
1806,plato gato doble redondo,comederos,accesorio,2020-08-07,1,15990.0,15990.0,1434.0
1812,kong wobbler cat small,juguetes,accesorio,2020-05-03,1,18990.0,18990.0,993.0
1220,zeedog ella collar cat,paseo,accesorios,2020-04-30,1,4880.0,4880.0,2068.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2020-06-14,1,44990.0,44990.0,2040.0
1847,juguete limpieza dental doble,juguetes,accesorio,2020-09-16,2,8990.0,17980.0,764.0
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2020-04-30,1,24990.0,24990.0,4674.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2020-09-22,1,54990.0,54990.0,56.0
1819,simparica antiparasitario 40 mg,antiparasitarios,medicamento,2020-05-25,2,10990.0,21980.0,677.0
1788,royal canin adulto mini adult 7,,,2020-11-23,2,42990.0,85980.0,3015.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2020-09-26,2,24990.0,49980.0,3435.0
1856,botella de agua con contenedor de comida,hogar-transporte,accesorio,2020-09-23,1,9990.0,9990.0,908.0
1135,royal canin gastrointestinal feline 2 kg,adultos,alimento,2020-12-29,1,17090.0,17090.0,4187.0
1135,royal canin gastrointestinal feline 2 kg,adultos,alimento,2020-12-01,1,17090.0,17090.0,1196.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2020-09-13,1,62990.0,62990.0,1671.0
1825,poo bolsas compostables 60 u,higiene,accesorio,2020-06-25,1,6990.0,6990.0,2349.0
1800,bravery chicken adult cat,adultos,alimento,2020-10-09,1,35990.0,35990.0,2209.0
1820,simparica antiparasitario 80 mg,antiparasitarios,medicamento,2020-06-14,1,15990.0,15990.0,1149.0
1345,ehliprofeno 20 mg x 10 comp,analgesico,medicamentos,2020-04-30,1,15710.0,15710.0,4891.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2020-02-23,1,24990.0,24990.0,3508.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2020-05-16,1,24990.0,24990.0,5125.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2020-06-14,1,29990.0,29990.0,2420.0
1830,dispensador small,juguetes,accesorio,2020-09-09,1,6990.0,6990.0,1887.0
1831,squeaky bounce ball large,juguetes,accesorio,2020-10-14,2,25990.0,51980.0,4956.0
1826,rodillo quitapelos y pelusas,higiene,accesorio,2020-12-29,1,4990.0,4990.0,4867.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2020-01-24,1,44990.0,44990.0,1854.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2020-04-22,2,29990.0,59980.0,609.0
569,pawise little monster rojo,juguetes,accesorios,2020-02-29,1,5790.0,5790.0,1514.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2020-05-31,1,68990.0,68990.0,3203.0
1812,kong wobbler cat small,juguetes,accesorio,2020-09-08,1,18990.0,18990.0,1084.0
1825,poo bolsas compostables 60 u,higiene,accesorio,2020-12-12,1,6990.0,6990.0,196.0
1818,puzzle twister nivel 3,juguetes,accesorio,2020-06-30,1,35990.0,35990.0,1917.0
1823,siguimarina,suplementos,medicamento,2020-07-17,1,20990.0,20990.0,3163.0
25,catit plat- tumbler-be,juguetes,accesorios,2020-06-30,1,28990.0,28990.0,1514.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2020-04-09,2,62990.0,125980.0,
1841,parka premium perro con chiporro,ropa,accesorio,2020-12-15,2,31990.0,63980.0,4405.0
1067,brit pate & meat puppy 400 g,latas,alimento,2020-05-17,3,3130.0,9390.0,1786.0
1476,bravery chicken adult cat 7 kg,adultos,alimento,2020-03-11,1,44990.0,44990.0,720.0
376,"dogit cuerdas anudadas celeste ""m""",juguetes,accesorios,2020-12-31,1,3990.0,3990.0,3938.0
1347,bravery salmon adult large/medium breed 4 kg,adultos,alimento,2020-06-09,1,24990.0,24990.0,4622.0
1804,arnés adjustable cat ,paseo,accesorio,2020-10-02,2,12990.0,25980.0,3737.0
1827,hueso masticable con textura,juguetes,accesorio,2020-04-13,1,17990.0,17990.0,1219.0
631,afp modern cat flash,juguetes,accesorios,2020-09-30,1,4690.0,4690.0,3709.0
1799,proplan adulto cat alimento para gato,adultos,alimento,2020-07-31,1,44990.0,44990.0,1296.0
1801,bravery lomo de atún y zanahoria,adultos,alimento,2020-11-17,1,2990.0,2990.0,45.0
1812,kong wobbler cat small,juguetes,accesorio,2020-07-14,1,18990.0,18990.0,4024.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2020-11-30,1,44990.0,44990.0,3865.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2020-11-26,1,54990.0,54990.0,56.0
699,brit care duck endurance 3 kg,adultos,alimento,2020-04-27,2,24990.0,49980.0,607.0
483,royal canin mini adulto  8 kg fr,adultos,alimento,2020-12-04,1,48960.0,48960.0,4516.0
494,pro plan puppy large breed 15kg ar,cachorros,alimento,2020-05-19,2,81230.0,162460.0,5054.0
1799,proplan adulto cat alimento para gato,adultos,alimento,2020-11-16,2,44990.0,89980.0,2690.0
1798,nath cat adulto esterilizado sabor pollo y arroz,adultos,alimento,2020-03-31,1,27990.0,27990.0,2296.0
1818,puzzle twister nivel 3,juguetes,accesorio,2020-03-31,1,35990.0,35990.0,
1844,polerón con gorro verde,ropa,accesorio,2020-10-23,2,19990.0,39980.0,4606.0
1829,hueso entretenido,juguetes,accesorio,2020-08-25,1,7990.0,7990.0,4140.0
821,coastal new earth collar de soya berenjena xs,paseo,accesorios,2020-08-31,1,9190.0,9190.0,1117.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2020-05-31,1,44990.0,44990.0,450.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2020-11-02,1,54990.0,54990.0,909.0
176,royal canin kitten sterelized pouch 85 gr,humedo,alimento,2020-04-04,1,2330.0,2330.0,448.0
1787,nath puppy maxi sabor pollo y arroz integral,cachorro,alimento,2020-08-23,1,24990.0,24990.0,3204.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2020-09-27,1,44990.0,44990.0,3598.0
1801,bravery lomo de atún y zanahoria,adultos,alimento,2020-01-19,1,2990.0,2990.0,2078.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2020-03-31,6,56990.0,341940.0,
1247,satiety feline pouch 85 gr,humedo,alimento,2020-08-19,1,1900.0,1900.0,4926.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2020-06-01,1,62990.0,62990.0,1849.0
1138,brit care cat fillets in gravy turkey & savory salmon 85 g,humedo,alimento,2020-10-01,1,2200.0,2200.0,3552.0
1796,dingo dental stick huesitos ,snack,alimento,2020-06-27,1,11990.0,11990.0,4271.0
73,pro plan cat urinary 7,,,2020-06-30,2,40900.0,81800.0,109.0
1841,parka premium perro con chiporro,ropa,accesorio,2020-09-07,1,31990.0,31990.0,2392.0
1792,royal canin alimento húmedo perro adulto,humedo,alimento,2020-01-31,1,8990.0,8990.0,2720.0
1861,small bird diet 1 kg,adultos,alimento,2020-11-30,1,19990.0,19990.0,2396.0
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2020-11-30,1,24990.0,24990.0,1514.0
176,royal canin kitten sterelized pouch 85 gr,humedo,alimento,2020-10-08,1,2330.0,2330.0,4589.0
1796,dingo dental stick huesitos ,snack,alimento,2020-09-30,1,11990.0,11990.0,4179.0
1846,arnes y correa anti-tirones,ropa,accesorio,2020-05-22,1,18990.0,18990.0,1540.0
1844,polerón con gorro verde,ropa,accesorio,2020-12-16,1,19990.0,19990.0,4941.0
25,catit plat- tumbler-be,juguetes,accesorios,2020-12-31,1,28990.0,28990.0,450.0
1797,little jacs snack,snack,alimento,2020-12-09,2,5990.0,11980.0,3140.0
1797,little jacs snack,snack,alimento,2020-06-20,3,5990.0,17970.0,4855.0
961,nexgard x 3 tab.  2 a 4 k  ,ant. ext.,medicamentos,2020-03-31,1,26990.0,26990.0,1248.0
326,ultrafil perros y gatos 15 ml,otico,medicamentos,2020-06-30,1,15360.0,15360.0,2396.0
1861,small bird diet 1 kg,adultos,alimento,2020-07-31,1,19990.0,19990.0,1856.0
1529,bravery salmon adult cat sterilized 7 kg,adultos,alimento,2020-02-04,1,49990.0,49990.0,3786.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2020-08-16,1,29990.0,29990.0,2457.0
1831,squeaky bounce ball large,juguetes,accesorio,2020-02-20,1,25990.0,25990.0,660.0
1795,wanpy soft duck jerky stripos,snack,alimento,2020-07-31,1,4990.0,4990.0,450.0
1818,puzzle twister nivel 3,juguetes,accesorio,2020-10-23,1,35990.0,35990.0,1686.0
1799,proplan adulto cat alimento para gato,adultos,alimento,2020-06-30,1,44990.0,44990.0,2204.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2020-11-30,1,54990.0,54990.0,4736.0
1347,bravery salmon adult large/medium breed 4 kg,adultos,alimento,2020-08-18,1,24990.0,24990.0,585.0
1818,puzzle twister nivel 3,juguetes,accesorio,2020-03-29,2,35990.0,71980.0,
1822,superpet perro adulto,suplementos,medicamento,2020-04-27,1,6990.0,6990.0,1213.0
210,zd bordeau cat collar,paseo,accesorios,2020-01-31,1,4900.0,4900.0,1372.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2020-06-01,1,62990.0,62990.0,1124.0
70,shampoo flt,antialergico,medicamentos,2020-01-31,1,12400.0,12400.0,1296.0
561,wanpy soft duck jerky stripos,snack,alimento,2020-02-18,1,4990.0,4990.0,2570.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2020-08-03,2,44990.0,89980.0,4313.0
1842,chaqueta chiporro verde ,ropa,accesorio,2020-10-18,2,16990.0,33980.0,4754.0
1813,caña con pompones,juguetes,accesorio,2020-01-22,1,3990.0,3990.0,1097.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2020-05-30,1,68990.0,68990.0,4594.0
1818,puzzle twister nivel 3,juguetes,accesorio,2020-04-28,1,35990.0,35990.0,1219.0
1179,bravery chicken adult cat 2 kg,adultos,alimento,2020-02-18,1,16990.0,16990.0,1593.0
695,zeedog phantom collar small,paseo,accesorios,2020-11-30,1,9900.0,9900.0,450.0
1832,alfombrilla de entrenamiento de cesped,higiene,accesorio,2020-06-25,1,49990.0,49990.0,
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2020-06-30,1,24990.0,24990.0,4674.0
1844,polerón con gorro verde,ropa,accesorio,2020-02-05,1,19990.0,19990.0,4468.0
1670,doximicin 100 mg. x 10 comp.,antibiotico,medicamentos,2020-03-31,1,11760.0,11760.0,4757.0
627,royal canin mini adulto pouch 85 gr,humedo,alimento,2020-02-15,1,2040.0,2040.0,3958.0
438,zeedog brain dead,paseo,accesorios,2020-02-29,1,10000.0,10000.0,4099.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2020-10-02,1,68990.0,68990.0,2414.0
1860,small bird diet 1 kg,adultos,alimento,2020-02-29,1,16990.0,16990.0,1726.0
1792,royal canin alimento húmedo perro adulto,humedo,alimento,2020-07-31,1,8990.0,8990.0,1248.0
971,happy home educador sanitario 230 ml.,higiene,accesorios,2020-03-31,1,6490.0,6490.0,3813.0
1854,churu premio cremoso natural para perro,adultos,alimento,2020-06-03,1,3990.0,3990.0,2905.0
1788,royal canin adulto mini adult 7,,,2020-10-07,2,42990.0,85980.0,3695.0
349,pelota para perros,juguetes,accesorios,2020-09-30,1,7990.0,7990.0,1726.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2020-12-18,2,24990.0,49980.0,3936.0
1818,puzzle twister nivel 3,juguetes,accesorio,2020-10-01,1,35990.0,35990.0,
1828,kong extreme dental con cuerda,juguetes,accesorio,2020-12-09,2,24990.0,49980.0,2510.0
1179,bravery chicken adult cat 2 kg,adultos,alimento,2020-06-06,1,16990.0,16990.0,3209.0
1831,squeaky bounce ball large,juguetes,accesorio,2020-12-09,1,25990.0,25990.0,2088.0
693,royal canin medium adulto pouch 140 gr,humedo,alimento,2020-02-15,3,1940.0,5820.0,4225.0
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2020-03-14,1,24990.0,24990.0,3859.0
1791,belcando búfalo de agua 400 gr,humedo,alimento,2020-06-05,1,5590.0,5590.0,4609.0
1830,dispensador small,juguetes,accesorio,2020-09-28,3,6990.0,20970.0,3688.0
1854,churu premio cremoso natural para perro,adultos,alimento,2020-03-29,1,3990.0,3990.0,260.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2020-09-23,2,62990.0,125980.0,
1817,puzzle tornado nivel 2,juguetes,accesorio,2020-05-16,2,24990.0,49980.0,
1830,dispensador small,juguetes,accesorio,2020-08-04,1,6990.0,6990.0,3848.0
1847,juguete limpieza dental doble,juguetes,accesorio,2020-10-27,1,8990.0,8990.0,5135.0
1272,brit care duck endurance 12 kg,adultos,alimento,2020-11-08,1,50900.0,50900.0,3438.0
1845,capa impermeable azul,ropa,accesorio,2020-04-08,3,22990.0,68970.0,3999.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2020-09-11,1,68990.0,68990.0,970.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2020-05-19,1,24990.0,24990.0,
1819,simparica antiparasitario 40 mg,antiparasitarios,medicamento,2020-06-03,2,10990.0,21980.0,3331.0
1856,botella de agua con contenedor de comida,hogar-transporte,accesorio,2020-09-26,1,9990.0,9990.0,2064.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2020-06-10,1,24990.0,24990.0,
1813,caña con pompones,juguetes,accesorio,2020-07-31,1,3990.0,3990.0,4384.0
1802,zeecat phantom collar,paseo,accesorio,2020-02-16,1,4990.0,4990.0,4911.0
1396,nt total grain-free small breed chicken & turkey dog food 2k,adultos,alimento,2020-05-07,2,27750.0,55500.0,2814.0
1832,alfombrilla de entrenamiento de cesped,higiene,accesorio,2020-07-09,1,49990.0,49990.0,
1856,botella de agua con contenedor de comida,hogar-transporte,accesorio,2020-05-30,1,9990.0,9990.0,3021.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2020-07-11,1,62990.0,62990.0,
1786,nath adulto maxi sabor pollo y arroz integral,adultos,alimento,2020-10-05,1,19990.0,19990.0,4521.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2020-05-23,1,56990.0,56990.0,
1800,bravery chicken adult cat,adultos,alimento,2020-11-08,1,35990.0,35990.0,2583.0
1788,royal canin adulto mini adult 7,,,2020-02-07,2,42990.0,85980.0,3880.0
1795,wanpy soft duck jerky stripos,snack,alimento,2020-08-02,2,4990.0,9980.0,2787.0
1592,le salon essentials peine combinado smal,grooming,accesorios,2020-01-31,1,25390.0,25390.0,4651.0
1806,plato gato doble redondo,comederos,accesorio,2020-07-05,1,15990.0,15990.0,945.0
491,coastal fashion collar hearts,paseo,accesorios,2020-08-31,1,7990.0,7990.0,3709.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2020-02-29,5,56990.0,284950.0,
1800,bravery chicken adult cat,adultos,alimento,2020-04-25,1,35990.0,35990.0,4262.0
1462,pro plan reduce calorie sml brd 3kg ar,adultos,alimento,2020-12-06,1,29550.0,29550.0,829.0
1848,juguete limpieza dental ball,juguetes,accesorio,2020-03-12,1,6990.0,6990.0,4409.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2020-02-29,1,54990.0,54990.0,1096.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2020-04-28,1,24990.0,24990.0,1526.0
189,gel otico plus x 11.5 grs.,otico,medicamentos,2020-11-30,1,17150.0,17150.0,4757.0
1090,power gato de 4-8 kg,ant. ext.,medicamentos,2020-07-31,1,10790.0,10790.0,2608.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2020-07-03,2,24990.0,49980.0,511.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2020-02-29,1,54990.0,54990.0,2720.0
1830,dispensador small,juguetes,accesorio,2020-07-08,2,6990.0,13980.0,2942.0
1439,bravery iberian pork mini adult small breeds 2 kg,adultos,alimento,2020-10-10,2,16990.0,33980.0,3142.0
180,coastal maslow  plato paw gris 828 ml,paseo,accesorios,2020-08-31,1,10490.0,10490.0,2402.0
1804,arnés adjustable cat ,paseo,accesorio,2020-12-14,1,12990.0,12990.0,1152.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2020-10-15,1,24990.0,24990.0,174.0
1801,bravery lomo de atún y zanahoria,adultos,alimento,2020-10-28,1,2990.0,2990.0,5085.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2020-11-13,1,24990.0,24990.0,
1828,kong extreme dental con cuerda,juguetes,accesorio,2020-06-06,1,24990.0,24990.0,4155.0
270,advocate 1 x 0.4 ml,ant. ext.,medicamentos,2020-05-31,1,16460.0,16460.0,450.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2020-12-31,1,24990.0,24990.0,
1794,proplan adulto latas,humedo,alimento,2020-01-31,1,4690.0,4690.0,1117.0
1847,juguete limpieza dental doble,juguetes,accesorio,2020-04-03,1,8990.0,8990.0,5009.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2020-05-11,1,44990.0,44990.0,4441.0
1818,puzzle twister nivel 3,juguetes,accesorio,2020-08-09,1,35990.0,35990.0,
1533,espuma seca canish 160 ml,higiene,medicamentos,2020-12-31,1,5120.0,5120.0,2204.0
1813,caña con pompones,juguetes,accesorio,2020-08-06,1,3990.0,3990.0,2836.0
1845,capa impermeable azul,ropa,accesorio,2020-02-26,1,22990.0,22990.0,1590.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2020-02-29,1,44990.0,44990.0,1402.0
1408,royal canin indoor 1,,,2020-05-25,2,19710.0,39420.0,2891.0
95,pawise rasguñador,enriquecimiento ambiental,accesorios,2020-08-31,1,9990.0,9990.0,2608.0
1788,royal canin adulto mini adult 7,,,2020-08-07,1,42990.0,42990.0,
627,royal canin mini adulto pouch 85 gr,humedo,alimento,2020-11-05,1,2040.0,2040.0,1874.0
1476,bravery chicken adult cat 7 kg,adultos,alimento,2020-04-25,1,44990.0,44990.0,3099.0
1841,parka premium perro con chiporro,ropa,accesorio,2020-07-08,4,31990.0,127960.0,1521.0
1788,royal canin adulto mini adult 7,,,2020-10-16,1,42990.0,42990.0,
1867,living world alimento seco cuy,adultos,alimento,2020-02-29,1,15990.0,15990.0,2547.0
1698,brit care sensitive venison & potato 12 kg,adultos,alimento,2020-11-02,1,74990.0,74990.0,3947.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2020-10-28,1,62990.0,62990.0,
1786,nath adulto maxi sabor pollo y arroz integral,adultos,alimento,2020-03-31,1,19990.0,19990.0,5195.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2020-01-30,1,44990.0,44990.0,3481.0
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2020-11-30,1,24990.0,24990.0,4757.0
1640,habitrail kit mini,hogar-transporte,accesorios,2020-03-31,1,40990.0,40990.0,3612.0
1793,bravery atún y vegetales alimento húmedo,humedo,alimento,2020-07-12,1,1990.0,1990.0,2535.0
1786,nath adulto maxi sabor pollo y arroz integral,adultos,alimento,2020-04-21,2,19990.0,39980.0,4415.0
629,eukanuba adulto large breed 15 kg,adultos,alimento,2020-09-04,1,82410.0,82410.0,4910.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2020-11-16,1,44990.0,44990.0,4893.0
596,royal canin maxi adulto 15 kg,adultos,alimento,2020-06-18,1,85410.0,85410.0,2990.0
1498,bravery salmon mini adult small breeds 2 kg,adultos,alimento,2020-07-30,3,18990.0,56970.0,1513.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2020-10-20,1,44990.0,44990.0,4097.0
1618,bravery chicken adult cat sterilized 2 kg,adultos,alimento,2020-04-01,1,17990.0,17990.0,2741.0
1810,catnip spray hierba gatera,comportamiento,medicamento,2020-12-11,1,8990.0,8990.0,2555.0
1813,caña con pompones,juguetes,accesorio,2020-12-11,1,3990.0,3990.0,540.0
1792,royal canin alimento húmedo perro adulto,humedo,alimento,2020-06-23,1,8990.0,8990.0,3975.0
1863,bebedero/comedero para ave,adultos,alimento,2020-01-31,1,4550.0,4550.0,2800.0
1797,little jacs snack,snack,alimento,2020-12-31,1,5990.0,5990.0,4651.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2020-08-01,2,68990.0,137980.0,3353.0
1818,puzzle twister nivel 3,juguetes,accesorio,2020-09-29,1,35990.0,35990.0,
1823,siguimarina,suplementos,medicamento,2020-06-04,1,20990.0,20990.0,967.0
1842,chaqueta chiporro verde ,ropa,accesorio,2020-10-22,2,16990.0,33980.0,1159.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2020-12-22,1,24990.0,24990.0,258.0
210,zd bordeau cat collar,paseo,accesorios,2020-01-31,1,4900.0,4900.0,4099.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2020-08-30,1,68990.0,68990.0,3256.0
1805,bowl de plástico,comederos,accesorio,2020-05-02,1,3990.0,3990.0,43.0
1800,bravery chicken adult cat,adultos,alimento,2020-11-30,1,35990.0,35990.0,1296.0
490,bravecto gato 2.8 a 6.25 kg,ant. ext.,medicamentos,2020-04-30,1,31470.0,31470.0,2396.0
1403,brit care cat grain-free sterilized sensitive 7 kg,adultos,alimento,2020-10-10,1,55990.0,55990.0,2170.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2020-02-11,1,62990.0,62990.0,623.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2020-09-07,3,56990.0,170970.0,4908.0
1799,proplan adulto cat alimento para gato,adultos,alimento,2020-08-02,1,44990.0,44990.0,3620.0
1844,polerón con gorro verde,ropa,accesorio,2020-03-21,1,19990.0,19990.0,2989.0
787,pelota portagolosina azul medium,juguetes,accesorios,2020-05-31,1,9350.0,9350.0,4635.0
1831,squeaky bounce ball large,juguetes,accesorio,2020-01-17,1,25990.0,25990.0,3066.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2020-04-30,1,44990.0,44990.0,378.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2020-04-28,3,56990.0,170970.0,757.0
1791,belcando búfalo de agua 400 gr,humedo,alimento,2020-04-20,1,5590.0,5590.0,4750.0
751,acana wild atlantic - perro 11,,,2020-12-03,1,94200.0,94200.0,2032.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2020-02-29,1,44990.0,44990.0,2396.0
802,coastal sublime collar teal stripe l,paseo,accesorios,2020-11-30,1,16990.0,16990.0,410.0
627,royal canin mini adulto pouch 85 gr,humedo,alimento,2020-12-02,1,2040.0,2040.0,3871.0
1815,dog arnés negro,paseo,accesorio,2020-10-20,1,21990.0,21990.0,5019.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2020-09-30,1,68990.0,68990.0,223.0
1223,drontal cat 2 comprimidos ,ant. ext.,medicamentos,2020-12-31,1,8130.0,8130.0,378.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2020-04-20,1,68990.0,68990.0,402.0
1393,pro plan puppy medium breed 15kg ar,cachorros,alimento,2020-07-03,1,81230.0,81230.0,4374.0
1869,fish sticks,adultos,alimento,2020-01-31,1,1550.0,1550.0,2800.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2020-09-22,1,54990.0,54990.0,4734.0
1801,bravery lomo de atún y zanahoria,adultos,alimento,2020-03-09,1,2990.0,2990.0,4281.0
1408,royal canin indoor 1,,,2020-04-16,2,19710.0,39420.0,1398.0
1861,small bird diet 1 kg,adultos,alimento,2020-05-31,1,19990.0,19990.0,2962.0
1786,nath adulto maxi sabor pollo y arroz integral,adultos,alimento,2020-09-30,1,19990.0,19990.0,1372.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2020-10-18,1,24990.0,24990.0,
1713,bravecto 1.000 mg perro 20 a 40 kg,ant. ext.,medicamentos,2020-02-29,1,49650.0,49650.0,4651.0
1830,dispensador small,juguetes,accesorio,2020-06-30,1,6990.0,6990.0,2633.0
1831,squeaky bounce ball large,juguetes,accesorio,2020-02-20,2,25990.0,51980.0,4956.0
1811,superpet gato omega,suplementos,medicamento,2020-07-23,1,7990.0,7990.0,4018.0
1791,belcando búfalo de agua 400 gr,humedo,alimento,2020-12-28,1,5590.0,5590.0,4668.0
123,coastal glow in the dark collar fish,paseo,accesorios,2020-03-31,1,10490.0,10490.0,1096.0
1813,caña con pompones,juguetes,accesorio,2020-05-06,1,3990.0,3990.0,3445.0
1798,nath cat adulto esterilizado sabor pollo y arroz,adultos,alimento,2020-11-26,1,27990.0,27990.0,2854.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2020-06-11,1,54990.0,54990.0,909.0
73,pro plan cat urinary 7,,,2020-10-07,1,40900.0,40900.0,1334.0
1057,dreamwell cama rectangular gris/blanco,camas,accesorios,2020-05-31,1,39990.0,39990.0,2761.0
1818,puzzle twister nivel 3,juguetes,accesorio,2020-02-02,2,35990.0,71980.0,3351.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2020-01-21,1,68990.0,68990.0,3203.0
1792,royal canin alimento húmedo perro adulto,humedo,alimento,2020-06-30,1,8990.0,8990.0,1726.0
1831,squeaky bounce ball large,juguetes,accesorio,2020-06-24,1,25990.0,25990.0,586.0
1591,pro plan active mind small breed 7.5 kg,senior,alimento,2020-02-06,2,47120.0,94240.0,3678.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2020-12-20,1,54990.0,54990.0,4734.0
1860,small bird diet 1 kg,adultos,alimento,2020-09-30,1,16990.0,16990.0,4651.0
1827,hueso masticable con textura,juguetes,accesorio,2020-12-17,1,17990.0,17990.0,616.0
