item_id,description,description_2,group_description,date,quantity,unit_sale_price (CLP),total (CLP),client_id
545,nutram ideal solution support indoor cat food 1.13kg,adultos,alimento,2024-02-12,1,21930.0,21930.0,2131.0
1818,puzzle twister nivel 3,juguetes,accesorio,2024-01-05,1,35990.0,35990.0,2538.0
1860,small bird diet 1 kg,adultos,alimento,2024-02-29,1,16990.0,16990.0,2846.0
628,zd honey ruff leash large,paseo,accesorios,2024-02-29,1,23900.0,23900.0,2608.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2024-01-15,2,62990.0,125980.0,
1772,le salon eesentials cepillo de goma oval,grooming,accesorios,2024-02-29,1,9490.0,9490.0,4635.0
1557,brit care cat kitten tuna fillets 70grs,humedo,alimento,2024-02-07,1,1900.0,1900.0,3867.0
192,brit care cat sterilized urinary 7kg,adultos,alimento,2024-01-11,1,55990.0,55990.0,4697.0
1795,wanpy soft duck jerky stripos,snack,alimento,2024-02-29,1,4990.0,4990.0,4635.0
1498,bravery salmon mini adult small breeds 2 kg,adultos,alimento,2024-02-20,1,18990.0,18990.0,4630.0
1820,simparica antiparasitario 80 mg,antiparasitarios,medicamento,2024-01-20,1,15990.0,15990.0,1644.0
1845,capa impermeable azul,ropa,accesorio,2024-01-11,1,22990.0,22990.0,580.0
114,dingo dental stick huesitos ,snack,alimento,2024-02-22,1,11990.0,11990.0,855.0
285,zeedog finger puppets,paseo,accesorios,2024-01-31,1,17900.0,17900.0,2377.0
1369,zeedog maze cat collar,paseo,accesorios,2024-01-31,1,4900.0,4900.0,2595.0
1309,yorkshire pouch 12x85g,humedo,alimento,2024-01-23,2,2330.0,4660.0,4461.0
1830,dispensador small,juguetes,accesorio,2024-01-17,1,6990.0,6990.0,1575.0
1842,chaqueta chiporro verde ,ropa,accesorio,2024-03-03,1,16990.0,16990.0,2567.0
1789,salvaje adulto con pollo 15 kg,adultos,alimento,2024-01-17,4,31990.0,127960.0,2355.0
1829,hueso entretenido,juguetes,accesorio,2024-02-17,1,7990.0,7990.0,2153.0
1800,bravery chicken adult cat,adultos,alimento,2024-01-15,1,35990.0,35990.0,3573.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2024-02-02,1,62990.0,62990.0,
1179,bravery chicken adult cat 2 kg,adultos,alimento,2024-02-17,1,16990.0,16990.0,2910.0
1830,dispensador small,juguetes,accesorio,2024-01-03,1,6990.0,6990.0,5188.0
1253,monge urinary  chicken de 1,,,2024-02-27,1,17990.0,17990.0,567.0
1557,brit care cat kitten tuna fillets 70grs,humedo,alimento,2024-01-16,1,1900.0,1900.0,3574.0
1861,small bird diet 1 kg,adultos,alimento,2024-02-29,1,19990.0,19990.0,3918.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2024-01-31,1,54990.0,54990.0,1514.0
1293,pro plan adulto carne pouch 100 gr,humedo,alimento,2024-01-18,1,2530.0,2530.0,2360.0
1830,dispensador small,juguetes,accesorio,2024-02-01,2,6990.0,13980.0,2395.0
1818,puzzle twister nivel 3,juguetes,accesorio,2024-02-22,1,35990.0,35990.0,
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2024-02-29,1,24990.0,24990.0,2499.0
1826,rodillo quitapelos y pelusas,higiene,accesorio,2024-01-22,1,4990.0,4990.0,2982.0
1815,dog arnés negro,paseo,accesorio,2024-02-16,1,21990.0,21990.0,4832.0
545,nutram ideal solution support indoor cat food 1.13kg,adultos,alimento,2024-01-08,2,21930.0,43860.0,3250.0
1818,puzzle twister nivel 3,juguetes,accesorio,2024-02-12,1,35990.0,35990.0,
818,dispensador alimento maya / m (700 gr.),comederos,accesorios,2024-01-31,1,8270.0,8270.0,2547.0
1786,nath adulto maxi sabor pollo y arroz integral,adultos,alimento,2024-02-25,2,19990.0,39980.0,161.0
1272,brit care duck endurance 12 kg,adultos,alimento,2024-02-04,2,50900.0,101800.0,779.0
561,wanpy soft duck jerky stripos,snack,alimento,2024-02-04,1,4990.0,4990.0,4364.0
485,royal can. hepatic canine 10 kg.,medicados,alimento,2024-02-28,2,91930.0,183860.0,176.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2024-02-10,1,54990.0,54990.0,2588.0
1383,fancy feast tartare atun 85 g,latas,alimento,2024-01-24,1,900.0,900.0,1132.0
192,brit care cat sterilized urinary 7kg,adultos,alimento,2024-01-08,1,55990.0,55990.0,4490.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2024-02-29,1,29990.0,29990.0,4473.0
1582,salvaje adulto con pollo 15 kg,adultos,alimento,2024-01-24,2,31990.0,63980.0,327.0
1845,capa impermeable azul,ropa,accesorio,2024-02-18,1,22990.0,22990.0,4007.0
1800,bravery chicken adult cat,adultos,alimento,2024-02-29,1,35990.0,35990.0,4651.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2024-01-24,2,44990.0,89980.0,2870.0
380,brit care adult small breed l&r 3 kg,adultos,alimento,2024-02-19,1,24990.0,24990.0,3937.0
1813,caña con pompones,juguetes,accesorio,2024-03-01,1,3990.0,3990.0,3445.0
1303,revolution gato 2.5-7.5 kg,ant. ext.,medicamentos,2024-02-29,1,14990.0,14990.0,4099.0
6,capa arnè talla5 cata pets,ropa,accesorios,2024-02-29,1,17290.0,17290.0,2402.0
1799,proplan adulto cat alimento para gato,adultos,alimento,2024-02-29,1,44990.0,44990.0,1961.0
1823,siguimarina,suplementos,medicamento,2024-02-13,1,20990.0,20990.0,3446.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2024-01-31,1,62990.0,62990.0,1726.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2024-01-31,1,62990.0,62990.0,455.0
41,brit care adult small breed l&r 7,,,2024-01-28,3,45290.0,135870.0,3217.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2024-02-21,1,56990.0,56990.0,4423.0
1795,wanpy soft duck jerky stripos,snack,alimento,2024-02-29,1,4990.0,4990.0,1961.0
1800,bravery chicken adult cat,adultos,alimento,2024-02-25,1,35990.0,35990.0,983.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2024-02-29,1,56990.0,56990.0,2846.0
1794,proplan adulto latas,humedo,alimento,2024-03-02,1,4690.0,4690.0,4085.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2024-01-14,1,68990.0,68990.0,3203.0
1866,alimento loros granulado 1kg,adultos,alimento,2024-01-31,1,16990.0,16990.0,85.0
634,pro plan dog sensitive skin 3 kilo,adultos,alimento,2024-02-13,1,18490.0,18490.0,5119.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2024-01-31,1,54990.0,54990.0,2720.0
1818,puzzle twister nivel 3,juguetes,accesorio,2024-02-26,1,35990.0,35990.0,2201.0
1854,churu premio cremoso natural para perro,adultos,alimento,2024-02-05,1,3990.0,3990.0,3970.0
1813,caña con pompones,juguetes,accesorio,2024-02-22,1,3990.0,3990.0,448.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2024-01-06,2,62990.0,125980.0,1168.0
32,royal canin hairball care 1.5 kg,adultos,alimento,2024-01-04,1,21570.0,21570.0,1534.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2024-01-02,1,56990.0,56990.0,3062.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2024-02-18,1,24990.0,24990.0,
1385,amity sp low grain chicken adult 4 kg,adultos,alimento,2024-01-05,1,15990.0,15990.0,3050.0
1798,nath cat adulto esterilizado sabor pollo y arroz,adultos,alimento,2024-02-15,1,27990.0,27990.0,3190.0
1839,torre árbol con casa gatos premium,hogar-transporte,accesorio,2024-02-26,1,89990.0,89990.0,1167.0
1800,bravery chicken adult cat,adultos,alimento,2024-01-05,1,35990.0,35990.0,3065.0
1799,proplan adulto cat alimento para gato,adultos,alimento,2024-01-12,1,44990.0,44990.0,158.0
1103,bravecto 500 mg perro 10 a 20 kg,ant. ext.,medicamentos,2024-02-29,1,34800.0,34800.0,4757.0
73,pro plan cat urinary 7,,,2024-01-09,1,40900.0,40900.0,3901.0
1529,bravery salmon adult cat sterilized 7 kg,adultos,alimento,2024-03-02,1,49990.0,49990.0,939.0
1786,nath adulto maxi sabor pollo y arroz integral,adultos,alimento,2024-02-29,1,19990.0,19990.0,5195.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2024-02-16,1,56990.0,56990.0,4311.0
216,poleron t/2 cata pets,ropa,accesorios,2024-02-29,1,9990.0,9990.0,2296.0
212,royal canin renal canine 1.5 kg,adultos,alimento,2024-02-23,1,17780.0,17780.0,5194.0
1222,royal canin sensible 1,,,2024-02-26,1,19710.0,19710.0,3894.0
1788,royal canin adulto mini adult 7,,,2024-02-29,1,42990.0,42990.0,4429.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2024-01-25,1,62990.0,62990.0,4071.0
1860,small bird diet 1 kg,adultos,alimento,2024-01-31,1,16990.0,16990.0,2595.0
1845,capa impermeable azul,ropa,accesorio,2024-02-03,1,22990.0,22990.0,67.0
1826,rodillo quitapelos y pelusas,higiene,accesorio,2024-01-30,1,4990.0,4990.0,3237.0
1799,proplan adulto cat alimento para gato,adultos,alimento,2024-01-04,1,44990.0,44990.0,1886.0
1492,jg air wand con juguete,juguetes,accesorios,2024-01-31,1,24260.0,24260.0,1726.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2024-03-02,1,68990.0,68990.0,2127.0
1869,fish sticks,adultos,alimento,2024-01-31,1,1550.0,1550.0,1961.0
1347,bravery salmon adult large/medium breed 4 kg,adultos,alimento,2024-01-21,4,24990.0,99960.0,1665.0
1827,hueso masticable con textura,juguetes,accesorio,2024-01-27,1,17990.0,17990.0,1224.0
1797,little jacs snack,snack,alimento,2024-01-31,1,5990.0,5990.0,1726.0
429,little jacs snack,snack,alimento,2024-01-18,3,5990.0,17970.0,5050.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2024-01-03,1,62990.0,62990.0,594.0
1818,puzzle twister nivel 3,juguetes,accesorio,2024-02-29,1,35990.0,35990.0,4760.0
1860,small bird diet 1 kg,adultos,alimento,2024-02-29,1,16990.0,16990.0,2800.0
1800,bravery chicken adult cat,adultos,alimento,2024-01-05,2,35990.0,71980.0,4913.0
1788,royal canin adulto mini adult 7,,,2024-02-21,2,42990.0,85980.0,326.0
246,bravery iberian pork adult large/medium breeds 12 kg,adultos,alimento,2024-01-20,1,56990.0,56990.0,895.0
1793,bravery atún y vegetales alimento húmedo,humedo,alimento,2024-01-18,1,1990.0,1990.0,1079.0
1813,caña con pompones,juguetes,accesorio,2024-01-05,1,3990.0,3990.0,1906.0
1787,nath puppy maxi sabor pollo y arroz integral,cachorro,alimento,2024-01-17,2,24990.0,49980.0,1082.0
1816,zeedof arnés ajustable morado,paseo,accesorio,2024-01-19,1,27990.0,27990.0,234.0
1800,bravery chicken adult cat,adultos,alimento,2024-02-23,1,35990.0,35990.0,1309.0
1788,royal canin adulto mini adult 7,,,2024-02-27,1,42990.0,42990.0,1174.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2024-02-25,1,44990.0,44990.0,4995.0
1832,alfombrilla de entrenamiento de cesped,higiene,accesorio,2024-01-03,1,49990.0,49990.0,
1843,polerón con gorro rosado,ropa,accesorio,2024-01-13,1,18990.0,18990.0,2045.0
1800,bravery chicken adult cat,adultos,alimento,2024-02-07,1,35990.0,35990.0,983.0
1801,bravery lomo de atún y zanahoria,adultos,alimento,2024-01-31,1,2990.0,2990.0,1715.0
1794,proplan adulto latas,humedo,alimento,2024-01-31,1,4690.0,4690.0,1096.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2024-02-15,1,24990.0,24990.0,
1850,bravery alimento seco natural 7kg,adultos,alimento,2024-02-21,1,44990.0,44990.0,2197.0
1852,pro plan alimento seco para cachorro razas grandes 15 kg,cachorro,alimento,2024-02-03,1,76990.0,76990.0,3968.0
676,pro plan active mind 7+ sml brd 3kg ar,adultos,alimento,2024-03-03,2,30830.0,61660.0,4195.0
1797,little jacs snack,snack,alimento,2024-01-31,1,5990.0,5990.0,3121.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2024-01-06,1,62990.0,62990.0,
1818,puzzle twister nivel 3,juguetes,accesorio,2024-02-15,1,35990.0,35990.0,4760.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2024-02-08,1,29990.0,29990.0,1029.0
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2024-01-28,1,24990.0,24990.0,1948.0
1830,dispensador small,juguetes,accesorio,2024-01-23,2,6990.0,13980.0,4371.0
143,lw bebedero vidrio  eco +  - 177 ml,bebederos,accesorios,2024-02-29,1,9490.0,9490.0,2000.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2024-01-07,1,54990.0,54990.0,870.0
543,brit care adult large breed l&r 12 kg,adultos,alimento,2024-02-28,1,62990.0,62990.0,1102.0
1793,bravery atún y vegetales alimento húmedo,humedo,alimento,2024-01-02,1,1990.0,1990.0,3153.0
561,wanpy soft duck jerky stripos,snack,alimento,2024-01-19,4,4990.0,19960.0,3569.0
709,bravery salmon adult large/medium breed 12 kg,adultos,alimento,2024-01-05,1,60990.0,60990.0,3769.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2024-01-06,1,54990.0,54990.0,3794.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2024-01-21,1,68990.0,68990.0,947.0
386,brit mono protein turkey 400 g,latas,alimento,2024-02-18,1,3600.0,3600.0,1269.0
1851,orijen alimento natural seco para gato 5kg,adultos,alimento,2024-01-13,4,68990.0,275960.0,902.0
1800,bravery chicken adult cat,adultos,alimento,2024-01-09,1,35990.0,35990.0,2211.0
1854,churu premio cremoso natural para perro,adultos,alimento,2024-02-04,1,3990.0,3990.0,4741.0
1804,arnés adjustable cat ,paseo,accesorio,2024-02-20,1,12990.0,12990.0,5066.0
73,pro plan cat urinary 7,,,2024-02-05,1,40900.0,40900.0,3699.0
1848,juguete limpieza dental ball,juguetes,accesorio,2024-02-08,1,6990.0,6990.0,2913.0
629,eukanuba adulto large breed 15 kg,adultos,alimento,2024-02-13,1,82410.0,82410.0,2967.0
1582,salvaje adulto con pollo 15 kg,adultos,alimento,2024-02-14,1,31990.0,31990.0,1743.0
380,brit care adult small breed l&r 3 kg,adultos,alimento,2024-01-16,1,24990.0,24990.0,2777.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2024-02-13,1,44990.0,44990.0,4474.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2024-02-12,1,62990.0,62990.0,
1498,bravery salmon mini adult small breeds 2 kg,adultos,alimento,2024-02-06,1,18990.0,18990.0,1577.0
1854,churu premio cremoso natural para perro,adultos,alimento,2024-01-16,1,3990.0,3990.0,118.0
1806,plato gato doble redondo,comederos,accesorio,2024-01-16,1,15990.0,15990.0,3753.0
257,brit care cat grain-free senior weight control 7 kg,adultos,alimento,2024-01-11,1,55990.0,55990.0,3076.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2024-02-29,1,54990.0,54990.0,2296.0
1327,drontal cats  1 comprimido (pote 24 un) ,ant. ext.,medicamentos,2024-01-31,1,3290.0,3290.0,3799.0
257,brit care cat grain-free senior weight control 7 kg,adultos,alimento,2024-02-08,1,55990.0,55990.0,1525.0
1804,arnés adjustable cat ,paseo,accesorio,2024-02-26,1,12990.0,12990.0,274.0
629,eukanuba adulto large breed 15 kg,adultos,alimento,2024-02-22,1,82410.0,82410.0,3396.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2024-02-08,1,29990.0,29990.0,4619.0
1724,brit care cat grain-free sterilized weight control 2 kg,weight control,alimento,2024-01-17,2,17990.0,35980.0,1853.0
1786,nath adulto maxi sabor pollo y arroz integral,adultos,alimento,2024-01-31,2,19990.0,39980.0,180.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2024-02-17,1,62990.0,62990.0,735.0
246,bravery iberian pork adult large/medium breeds 12 kg,adultos,alimento,2024-01-07,1,56990.0,56990.0,2766.0
1800,bravery chicken adult cat,adultos,alimento,2024-01-13,1,35990.0,35990.0,4585.0
257,brit care cat grain-free senior weight control 7 kg,adultos,alimento,2024-02-16,1,55990.0,55990.0,1525.0
1801,bravery lomo de atún y zanahoria,adultos,alimento,2024-02-29,1,2990.0,2990.0,1189.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2024-02-03,3,56990.0,170970.0,4908.0
1829,hueso entretenido,juguetes,accesorio,2024-02-10,1,7990.0,7990.0,95.0
1135,royal canin gastrointestinal feline 2 kg,adultos,alimento,2024-01-12,1,17090.0,17090.0,4280.0
1380,coastal style trailla red bones m 1,,,2024-01-31,1,12590.0,12590.0,1856.0
1785,dogxtreme pupy pollo y arroz,adultos,alimento,2024-02-13,2,24990.0,49980.0,2597.0
1493,acana homestead harvest gato 1,,,2024-01-24,1,23020.0,23020.0,4402.0
1820,simparica antiparasitario 80 mg,antiparasitarios,medicamento,2024-01-18,1,15990.0,15990.0,1644.0
1786,nath adulto maxi sabor pollo y arroz integral,adultos,alimento,2024-01-06,1,19990.0,19990.0,1442.0
1793,bravery atún y vegetales alimento húmedo,humedo,alimento,2024-01-05,2,1990.0,3980.0,4592.0
1830,dispensador small,juguetes,accesorio,2024-02-06,1,6990.0,6990.0,1199.0
1829,hueso entretenido,juguetes,accesorio,2024-02-12,1,7990.0,7990.0,4451.0
1825,poo bolsas compostables 60 u,higiene,accesorio,2024-01-07,2,6990.0,13980.0,886.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2024-01-12,2,56990.0,113980.0,3640.0
1786,nath adulto maxi sabor pollo y arroz integral,adultos,alimento,2024-01-31,1,19990.0,19990.0,1372.0
1720,monge mini adult chicken 7,,,2024-01-25,1,46660.0,46660.0,467.0
1830,dispensador small,juguetes,accesorio,2024-02-23,1,6990.0,6990.0,1155.0
165,pro plan adult medium breed 3kg ar,adultos,alimento,2024-02-20,1,28480.0,28480.0,5080.0
584,nutrience gr.free cat indoor 2,,,2024-01-03,1,31790.0,31790.0,1424.0
1493,acana homestead harvest gato 1,,,2024-02-06,1,23020.0,23020.0,3417.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2024-01-21,1,29990.0,29990.0,1799.0
1586,respig jarabe,antibiotico,medicamentos,2024-02-29,1,9620.0,9620.0,2109.0
1804,arnés adjustable cat ,paseo,accesorio,2024-02-13,1,12990.0,12990.0,4976.0
1309,yorkshire pouch 12x85g,humedo,alimento,2024-01-17,1,2330.0,2330.0,894.0
1798,nath cat adulto esterilizado sabor pollo y arroz,adultos,alimento,2024-01-03,1,27990.0,27990.0,3212.0
1800,bravery chicken adult cat,adultos,alimento,2024-01-30,1,35990.0,35990.0,983.0
1795,wanpy soft duck jerky stripos,snack,alimento,2024-01-15,1,4990.0,4990.0,1527.0
1789,salvaje adulto con pollo 15 kg,adultos,alimento,2024-02-14,1,31990.0,31990.0,1347.0
1278,hartz jfc twirl & whirl cat toy,juguetes,accesorios,2024-01-31,1,6690.0,6690.0,3799.0
627,royal canin mini adulto pouch 85 gr,humedo,alimento,2024-01-21,1,2040.0,2040.0,1460.0
1854,churu premio cremoso natural para perro,adultos,alimento,2024-01-31,1,3990.0,3990.0,5195.0
1854,churu premio cremoso natural para perro,adultos,alimento,2024-02-14,1,3990.0,3990.0,1905.0
1827,hueso masticable con textura,juguetes,accesorio,2024-02-23,2,17990.0,35980.0,4601.0
1222,royal canin sensible 1,,,2024-02-02,4,19710.0,78840.0,1039.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2024-01-10,1,56990.0,56990.0,4366.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2024-02-19,1,56990.0,56990.0,4947.0
279,bravery light iberian pork mini adult small breeds 2 kg,adultos,alimento,2024-01-24,1,16990.0,16990.0,1818.0
113,nath cat adulto esterilizado sabor pollo y arroz,adultos,alimento,2024-01-06,1,27990.0,27990.0,4647.0
1788,royal canin adulto mini adult 7,,,2024-01-14,1,42990.0,42990.0,3599.0
740,royal canin fhn indoor 7+ 1,,,2024-02-29,1,20510.0,20510.0,967.0
1795,wanpy soft duck jerky stripos,snack,alimento,2024-01-10,1,4990.0,4990.0,2036.0
1844,polerón con gorro verde,ropa,accesorio,2024-01-12,1,19990.0,19990.0,1606.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2024-01-03,3,54990.0,164970.0,388.0
1800,bravery chicken adult cat,adultos,alimento,2024-01-21,1,35990.0,35990.0,2425.0
1813,caña con pompones,juguetes,accesorio,2024-01-28,1,3990.0,3990.0,198.0
1854,churu premio cremoso natural para perro,adultos,alimento,2024-02-04,2,3990.0,7980.0,4727.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2024-01-13,1,29990.0,29990.0,1400.0
1521,brit care gf adult salmon 3 kg,adultos,alimento,2024-01-06,1,23990.0,23990.0,2977.0
693,royal canin medium adulto pouch 140 gr,humedo,alimento,2024-01-05,2,1940.0,3880.0,2448.0
1793,bravery atún y vegetales alimento húmedo,humedo,alimento,2024-02-01,1,1990.0,1990.0,1606.0
1446,bravery chicken mini adult small breeds 2 kg,adultos,alimento,2024-01-20,1,15990.0,15990.0,5159.0
660,coastal sublime trailla flower pink/pink,paseo,accesorios,2024-02-29,1,19590.0,19590.0,3224.0
1790,royal canin adulto maxi adult 15kg,adultos,alimento,2024-02-29,2,56990.0,113980.0,4780.0
1072,dogxtreme pupy pollo y arroz,adultos,alimento,2024-02-27,1,24990.0,24990.0,2286.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2024-02-16,1,62990.0,62990.0,
1818,puzzle twister nivel 3,juguetes,accesorio,2024-02-29,1,35990.0,35990.0,
1788,royal canin adulto mini adult 7,,,2024-01-08,1,42990.0,42990.0,3549.0
740,royal canin fhn indoor 7+ 1,,,2024-01-02,1,20510.0,20510.0,4093.0
1069,pro plan sterilized cat 1kg ar,adultos,alimento,2024-01-17,1,13440.0,13440.0,56.0
1800,bravery chicken adult cat,adultos,alimento,2024-02-17,1,35990.0,35990.0,2162.0
1799,proplan adulto cat alimento para gato,adultos,alimento,2024-02-21,2,44990.0,89980.0,144.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2024-01-25,1,29990.0,29990.0,1653.0
1853,pro plan alimento seco para adulto razas medianas 15 kg,adultos,alimento,2024-01-27,1,62990.0,62990.0,1671.0
740,royal canin fhn indoor 7+ 1,,,2024-01-24,1,20510.0,20510.0,850.0
1433,royal canin maxi junior 15 kgr,adultos,alimento,2024-02-19,1,89240.0,89240.0,406.0
1831,squeaky bounce ball large,juguetes,accesorio,2024-01-05,1,25990.0,25990.0,2782.0
1796,dingo dental stick huesitos ,snack,alimento,2024-01-31,1,11990.0,11990.0,2720.0
1683,oftal 50 ml.,ocular,medicamentos,2024-01-31,1,12470.0,12470.0,455.0
1818,puzzle twister nivel 3,juguetes,accesorio,2024-01-30,2,35990.0,71980.0,4227.0
873,zeedog prisma h-harness small,paseo,accesorios,2024-02-29,1,13850.0,13850.0,1096.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2024-02-05,1,24990.0,24990.0,2265.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2024-01-31,1,44990.0,44990.0,3261.0
752,collar gato brillantes a.doct.,paseo,accesorios,2024-01-31,1,3950.0,3950.0,450.0
1832,alfombrilla de entrenamiento de cesped,higiene,accesorio,2024-02-08,2,49990.0,99980.0,4704.0
832,royal can fhn fit 32 7.5 kilo,adultos,alimento,2024-01-25,3,65290.0,195870.0,4495.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2024-02-12,1,54990.0,54990.0,56.0
1786,nath adulto maxi sabor pollo y arroz integral,adultos,alimento,2024-01-24,2,19990.0,39980.0,4042.0
1831,squeaky bounce ball large,juguetes,accesorio,2024-02-27,1,25990.0,25990.0,3609.0
73,pro plan cat urinary 7,,,2024-02-24,2,40900.0,81800.0,39.0
1812,kong wobbler cat small,juguetes,accesorio,2024-01-13,1,18990.0,18990.0,2635.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2024-02-18,1,29990.0,29990.0,4231.0
1801,bravery lomo de atún y zanahoria,adultos,alimento,2024-01-31,1,2990.0,2990.0,4780.0
1792,royal canin alimento húmedo perro adulto,humedo,alimento,2024-01-09,1,8990.0,8990.0,4869.0
1396,nt total grain-free small breed chicken & turkey dog food 2k,adultos,alimento,2024-02-20,1,27750.0,27750.0,2653.0
1817,puzzle tornado nivel 2,juguetes,accesorio,2024-02-27,1,24990.0,24990.0,
549,monge indoor chicken de 1,,,2024-01-18,1,17990.0,17990.0,2564.0
1854,churu premio cremoso natural para perro,adultos,alimento,2024-02-17,1,3990.0,3990.0,4520.0
1820,simparica antiparasitario 80 mg,antiparasitarios,medicamento,2024-01-18,1,15990.0,15990.0,284.0
1821,mebermic,antiparasitarios,medicamento,2024-01-23,1,2990.0,2990.0,2712.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2024-02-12,1,24990.0,24990.0,2964.0
1797,little jacs snack,snack,alimento,2024-01-14,1,5990.0,5990.0,4306.0
1822,superpet perro adulto,suplementos,medicamento,2024-01-04,1,6990.0,6990.0,1930.0
1809,desparasitante bravecto para gatos,antiparasitarios,medicamento,2024-01-16,1,29990.0,29990.0,3723.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2024-01-12,1,54990.0,54990.0,870.0
1403,brit care cat grain-free sterilized sensitive 7 kg,adultos,alimento,2024-02-23,1,55990.0,55990.0,216.0
1800,bravery chicken adult cat,adultos,alimento,2024-01-09,1,35990.0,35990.0,4542.0
1821,mebermic,antiparasitarios,medicamento,2024-01-13,3,2990.0,8970.0,4897.0
165,pro plan adult medium breed 3kg ar,adultos,alimento,2024-02-27,1,28480.0,28480.0,2695.0
900,proplan cat urinary 3 kgs.,adultos,alimento,2024-02-26,3,21900.0,65700.0,2095.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2024-02-11,1,24990.0,24990.0,4271.0
1827,hueso masticable con textura,juguetes,accesorio,2024-02-03,1,17990.0,17990.0,531.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2024-02-18,1,54990.0,54990.0,5127.0
1828,kong extreme dental con cuerda,juguetes,accesorio,2024-01-16,1,24990.0,24990.0,3393.0
1510,bravery salmon adult cat 7 kg,adultos,alimento,2024-01-12,1,47990.0,47990.0,1703.0
1788,royal canin adulto mini adult 7,,,2024-01-05,1,42990.0,42990.0,692.0
1318,proplan veterinarydiets cnne nc 6x2kg ar,adultos,alimento,2024-01-31,1,28990.0,28990.0,1019.0
1309,yorkshire pouch 12x85g,humedo,alimento,2024-01-24,1,2330.0,2330.0,4604.0
964,gastrointestinal cat pouch 85 gr,humedo,alimento,2024-01-08,3,1900.0,5700.0,3518.0
1798,nath cat adulto esterilizado sabor pollo y arroz,adultos,alimento,2024-01-14,1,27990.0,27990.0,716.0
1796,dingo dental stick huesitos ,snack,alimento,2024-02-29,1,11990.0,11990.0,2962.0
1813,caña con pompones,juguetes,accesorio,2024-02-27,1,3990.0,3990.0,2433.0
1867,living world alimento seco cuy,adultos,alimento,2024-02-29,1,15990.0,15990.0,85.0
1848,juguete limpieza dental ball,juguetes,accesorio,2024-02-27,3,6990.0,20970.0,3771.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2024-02-15,1,44990.0,44990.0,2340.0
1493,acana homestead harvest gato 1,,,2024-01-30,1,23020.0,23020.0,45.0
1850,bravery alimento seco natural 7kg,adultos,alimento,2024-02-29,1,44990.0,44990.0,2846.0
1849,royal alimento seco gato 7.5 kg,adultos,alimento,2024-02-29,1,54990.0,54990.0,4443.0
